player,team,conf,pos,g,mpg,ppg,rpg,apg,spg,bpg,ts,efg,tpar,team_z,sos_z,opp_z_w,rating_raw,rating
Jada Crawshaw,Long Beach State Beach,Big West,Center,29,20.859195402298848,10.241379310344827,4.724137931034483,1.5862068965517242,0.896551724137931,0.7586206896551724,0.4613520566670809,0.4375,0.1597222222222222,0.40097787990148265,-0.4675908351972246,0,70.15786241922646,70
Kennedi Perkins,Marquette Golden Eagles,Big East,Forward,32,20.3015625,5.3125,2.96875,1.78125,1.09375,0.09375,0.4084182202575437,0.38235294117647056,0.24598930481283424,1.1199224952249751,0.8672313178434181,0,70.14914028801527,70
Lisa Thompson,Rutgers Scarlet Knights,Big Ten,Guard,32,15.281770833333333,4.15625,1.40625,1.0625,0.6875,0.125,0.4384229957805907,0.3702290076335878,0.1984732824427481,0.8827259617869985,1.4355159434482654,0,70.14042359166899,70
Ines Piper,South Florida Bulls,AAC,Forward,32,12.263541666666667,3.53125,2.21875,0.75,0.75,0.28125,0.4860633172746043,0.45794392523364486,0.018691588785046728,1.0340441975864658,1.0356005462025126,0,70.13171232974562,70
Doneelah Washington,Illinois State Redbirds,MVC,Center,29,14.583908045977012,5.103448275862069,4.172413793103448,0.7931034482758621,0.3103448275862069,0.8620689655172413,0.4889006342494714,0.47107438016528924,0.008264462809917356,0.7766393500447354,-0.06067665286837885,0,70.12300650180305,70
Ava Schmidt,Northern Arizona Lumberjacks,Big Sky,Guard,32,9.658333333333333,3.1875,2.5625,0.34375,0.21875,0.625,0.4881316998468606,0.4587628865979381,0.6082474226804123,0.950463206376991,0.39270347444201464,0,70.11430610739886,70
K'Nari Holliday,West Georgia Wolves,ASUN,Center,30,25.28111111111111,8.466666666666667,6,0.7333333333333333,0.8666666666666667,0.8,0.534601784812258,0.5069444444444444,0.12962962962962962,0.22085005758467563,-0.8535180655853708,0,70.1056111460905,70
Madisyn Jordan,Wake Forest Demon Deacons,ACC,Guard,29,13.777586206896553,2.5517241379310347,1.2413793103448276,0.27586206896551724,0.20689655172413793,0.13793103448275862,0.36896689270043875,0.35789473684210527,0.6736842105263158,0.9266553653050111,1.567804806321652,0,70.09692161743519,70
Ahnay Adams,Miami Hurricanes,ACC,Guard,28,17.936904761904763,3.5,2.2142857142857144,1.0357142857142858,1.0357142857142858,0.03571428571428571,0.4606995110943964,0.3735632183908046,0.3448275862068966,1.0302132876115417,1.6017036575122334,0,70.08823752098994,70
Mahogany Matthews,Georgia State Panthers,Sun Belt,Forward,32,29.165625,6.40625,4.625,1.09375,2.03125,3.34375,0.46565509721969833,0.44472361809045224,0.3316582914572864,0.43412325682225095,-0.06339221292661291,0,70.07955885631158,70
Molly Lenz,North Dakota State Bison,Summit League,Guard,32,25.384895833333335,8.34375,2.46875,1.40625,0.5,0.03125,0.5156829419035847,0.4809322033898305,0.614406779661017,0.743122437364573,0.07578108985901151,0,70.07088562295671,70
Faith Fedd-Robinson,Toledo Rockets,MAC,Forward,30,16.571666666666665,5.7,3.1666666666666665,1.2333333333333334,0.8,0.7,0.4632639791937581,0.4539877300613497,0.20245398773006135,0.7735214177763051,0.058140592764402366,0,70.06221782048173,70
Brialle Washington,New Orleans Privateers,Southland,Guard,28,18.11845238095238,6.035714285714286,2.25,1.6428571428571428,0.6785714285714286,0.03571428571428571,0.3938292319164802,0.3601036269430052,0.21761658031088082,0.1829188035712005,0.16326581652349464,0,70.05355544844286,70
Lana Wenger,Portland State Vikings,Big Sky,Forward,26,19.160256410256412,6.538461538461538,3.076923076923077,0.6153846153846154,0.8846153846153846,0.6153846153846154,0.4675467546754675,0.45375722543352603,0.30057803468208094,0.1355902089156705,-0.029035758031988494,0,70.04489850639607,70
Sarah Ericson,Vermont Catamounts,AEC,Guard,33,20.795454545454547,4.424242424242424,3.8484848484848486,1.3333333333333333,0.8484848484848485,0.24242424242424243,0.4516208859193269,0.40878378378378377,0.5878378378378378,0.8351550847971447,-0.04880896560145394,0,70.03624699389714,70
Julianna Almeida,Navy Midshipmen,Patriot,Guard,30,31.75388888888889,9.2,5.033333333333333,1.4666666666666666,0.5,0.36666666666666664,0.47079694323144106,0.4540441176470588,0.33088235294117646,0.4729729635302791,-0.6230377341442866,0,70.02760091050166,70
Bree Salenbien,Gonzaga Bulldogs,WCC,Guard,34,10.525490196078431,3.7941176470588234,1.7647058823529411,0.7058823529411765,0.2647058823529412,0.29411764705882354,0.49799258801729457,0.45217391304347826,0.5391304347826087,0.9127006607004937,0.5716775394693511,0,70.01896025576501,70
Elli Garnett,Nicholls Colonels,Southland,Guard,30,28.33111111111111,8.133333333333333,6.233333333333333,1.2,1.1666666666666667,0.13333333333333333,0.4791077599748665,0.4315068493150685,0.4703196347031963,0.46448342951947696,-0.48782881681909246,0,70.01032502924235,70
Marija Avlijas,Columbia Lions,Ivy League,Guard,25,19.113333333333333,4.6,2.32,1.24,0.72,0.08,0.4769409422694094,0.4727272727272727,0.35454545454545455,1.2234489382349563,0.6140447026636586,0,70.00169523048865,70
Rose Bubakar,Weber State Wildcats,Big Sky,Guard,28,28.176190476190474,8.785714285714286,4.25,1.0357142857142858,1.1428571428571428,0.25,0.4908220271348763,0.42890995260663506,0.36018957345971564,0.38567378280573994,-0.1552192020253783,0,69.99307085905865,70
Aaliyah Moore,Omaha Mavericks,Summit League,Center,31,21.973118279569892,6.096774193548387,5.580645161290323,0.7096774193548387,0.6451612903225806,0.25806451612903225,0.48135696821515894,0.4393063583815029,0.11560693641618497,0.34880134684885544,0.019417339542377843,0,69.9844519145069,70
Malia Mastora,Pepperdine Waves,WCC,Guard,29,33.69022988505748,6.689655172413793,3.103448275862069,1.0689655172413792,0.8620689655172413,0.6206896551724138,0.48095993653312175,0.43529411764705883,0.3941176470588235,0.2997746004833078,0.20215132625697657,0,69.97583839638777,70
Joi Williams,Radford Highlanders,Big South,Guard,30,30.97444444444444,12.3,3.2,2.6333333333333333,1.3,0.16666666666666666,0.5643582527835556,0.5438311688311688,0.525974025974026,0.13775807187339081,-0.9631369273389954,0,69.96723030425535,70
Aubrey Blankenship,Samford Bulldogs,SoCon,Guard,31,17.348924731182798,5,2.870967741935484,0.7741935483870968,0.2903225806451613,0.1935483870967742,0.5604570436794909,0.5451127819548872,0.631578947368421,0.30812379769900505,-0.275866027588602,0,69.95862763766358,70
Tionna Lidge,Southern Jaguars,SWAC,Center,33,17.99191919191919,6.787878787878788,4.242424242424242,0.30303030303030304,0.6060606060606061,0.9090909090909091,0.5617977528089887,0.5638888888888889,0.016666666666666666,0.5270354245022302,-0.05274185192586846,0,69.95003039616618,70
Molly Moffitt,UAB Blazers,AAC,Forward,30,21.282222222222224,5.866666666666666,4.4,0.9,0.6,0.36666666666666664,0.498075616934571,0.46153846153846156,0.3141025641025641,0.5813956554621457,0.02190617730121319,0,69.94143857931667,70
Ayanna Thompson,Ole Miss Rebels,SEC,Guard,33,7.455555555555556,1.6363636363636365,0.7575757575757576,0.3939393939393939,0.42424242424242425,0.06060606060606061,0.3890489913544668,0.3769230769230769,0.6615384615384615,1.7410870519166886,1.8322482695859699,0,69.93285218666833,70
Samantha Crispe,Utah Utes,B12,Forward,29,8.554022988505746,2.6206896551724137,1.7241379310344827,0.20689655172413793,0.20689655172413793,0.2413793103448276,0.6074168797953964,0.5576923076923077,0.3269230769230769,1.5423282651795442,1.5959407231581986,0,69.92427121777425,70
Haedyn Roberts,Le Moyne Dolphins,NEC,Guard,29,30.079310344827583,12.172413793103448,6.620689655172414,0.7241379310344828,0.8275862068965517,0.5862068965517241,0.5105287515908827,0.4560260586319218,0.511400651465798,-0.2796812825654704,-0.99600542792759,0,69.91569567218734,70
Amandine Amorich,Loyola Maryland Greyhounds,Patriot,Guard,30,27.755,9.966666666666667,3.033333333333333,1.7333333333333334,1.3333333333333333,0.26666666666666666,0.5043179058156794,0.46387832699619774,0.34220532319391633,0.2052336420531389,-0.5752450422780695,0,69.90712554946023,70
Lemyah Hylton,Miami Hurricanes,ACC,Guard,28,9.585714285714285,2.2857142857142856,0.7142857142857143,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.5047318611987381,0.4830508474576271,0.5254237288135594,1.0302132876115417,1.6017036575122334,0,69.89856084914543,70
Kacey Spink,Idaho State Bengals,Big Sky,Guard,28,31.698214285714283,7.857142857142857,7.535714285714286,3.7142857142857144,2.5357142857142856,0.5,0.4169193450576107,0.38396624472573837,0.1729957805907173,0.5101779139098281,0.0019367714526933135,0,69.89000157079518,70
Justis Odom,Lindenwood Lions,OVC,Center,31,20.00537634408602,7.806451612903226,4.32258064516129,1.4838709677419355,0.6451612903225806,0.4838709677419355,0.5430879712746858,0.4861878453038674,0,0.5976267732164282,-0.4245570161252718,0,69.8814477139615,70
Avery VanSickle,Stephen F. Austin Ladyjacks,Southland,Guard,32,25.2578125,9.28125,2.4375,2.21875,1.125,0.03125,0.6408596582081822,0.6162790697674418,0.5953488372093023,0.9163617977820802,-0.49331728568346284,0,69.87289927819627,70
Taylor Woodson,Minnesota Golden Gophers,Big Ten,Forward,33,6.46969696969697,2.9393939393939394,1.606060606060606,0.30303030303030304,0.3939393939393939,0,0.5155187074829932,0.45,0.05,1.4083852182655796,1.2598948277156725,0,69.86435626305108,70
Jessica Cook,Toledo Rockets,MAC,Center,30,13.284444444444443,4.9,3.1333333333333333,0.8333333333333334,0.6,0.23333333333333334,0.6226702812605897,0.58,0,0.7735214177763051,0.058140592764402366,0,69.85581866807736,70
Ally Schimel,Oregon State Beavers,WCC,Guard,34,19.406372549019608,3.3529411764705883,1.5294117647058822,0.6764705882352942,0.7058823529411765,0.17647058823529413,0.4478315524827153,0.4262295081967213,0.7131147540983607,0.8059337857119555,0.7020813909470351,0,69.84728649282631,70
Pien Steenbergen,Liberty Flames,CUSA,Guard,30,14.741666666666667,5.033333333333333,3.1,0.8333333333333334,0.43333333333333335,0.4666666666666667,0.5144453529572091,0.48507462686567165,0.6492537313432836,0.969240452603826,0.07630887168309522,0,69.83875973684893,70
Chloe Larry,Tennessee Tech Golden Eagles,OVC,Guard,32,29.928125,11.46875,4.6875,3,1.125,0.1875,0.5305921813555401,0.4595959595959596,0.32996632996632996,0.7245338563875653,-0.32282688204292254,0,69.830238399696,70
Janae Tyler,Kent State Golden Flashes,MAC,Center,31,14.233333333333334,7.870967741935484,3.4516129032258065,0.5483870967741935,0.3548387096774194,0.3225806451612903,0.5457147969225263,0.5277777777777778,0.016666666666666666,0.8365323694457876,-0.29998256108106075,0,69.8217224809181,70
Mia Broom,Columbia Lions,Ivy League,Guard,25,12.769333333333334,3.68,1.68,1.2,0.84,0.28,0.463896732553449,0.43548387096774194,0.5913978494623656,1.2234489382349563,0.6140447026636586,0,69.81321198006557,70
Roxane Makolo,Georgia Lady Bulldogs,SEC,Forward,32,20.809895833333332,5.125,2.875,0.625,0.65625,0.03125,0.467502850627138,0.38405797101449274,0.10144927536231885,0.9584539517113381,1.6952615081490499,0,69.8047068966886,70
Mallory Bruce,Coastal Carolina Chanticleers,Sun Belt,Guard,31,21.90752688172043,7.483870967741935,2.774193548387097,1.1612903225806452,0.7096774193548387,0.0967741935483871,0.519062108466082,0.4853658536585366,0.4292682926829268,0.7884315263705763,-0.23528066954261534,0,69.79620723033707,70
Kamryn Jones,Louisiana Ragin' Cajuns,Sun Belt,Center,28,17.973214285714285,5.642857142857143,3.5,0.5,1.3214285714285714,0.2857142857142857,0.538881309686221,0.5077519379844961,0.023255813953488372,0.6498237455507871,0.13990206258611917,0,69.78771298056076,70
Kelsey Thompson,Old Dominion Monarchs,Sun Belt,Forward,31,31.549462365591392,9.419354838709678,4.645161290322581,1.8709677419354838,0.8387096774193549,0.22580645161290322,0.4219165414402959,0.3753943217665615,0.2586750788643533,0.6943119601867332,0.1809141121002291,0,69.77922414690914,70
Daejah Richmond,UT Martin Skyhawks,OVC,Center,31,25.154301075268815,8.96774193548387,3.7096774193548385,2.5161290322580645,1.967741935483871,0.45161290322580644,0.5096055140049861,0.4852941176470588,0.10504201680672269,0.49432050727894133,-0.13057486197136015,0,69.77074072893156,70
Makiah Asidanya,UNC Greensboro Spartans,SoCon,Guard,30,20.197777777777777,7.066666666666666,3.3666666666666667,1.3333333333333333,1.1333333333333333,0.1,0.505821721702615,0.4519774011299435,0.480225988700565,0.6590640310950774,-0.5379667317504858,0,69.76226272617706,70
Maria Konstantinidou,Fresno State Bulldogs,Mountain West,Center,31,19.3494623655914,5.516129032258065,4.806451612903226,0.6451612903225806,0.3548387096774194,0.7096774193548387,0.4403584672435105,0.4096045197740113,0.12994350282485875,0.5520041582804158,0.11609689447646243,0,69.75379013819453,70
Thalia Shepard,Merrimack Warriors,MAAC,Forward,28,30.645238095238096,12.892857142857142,4.107142857142857,1.0357142857142858,1.6071428571428572,0.25,0.47152560083594564,0.4196969696969697,0.29393939393939394,0.2458738567161083,-0.5575748244418643,0,69.74532296453265,70
Allie Cummins,Northern Arizona Lumberjacks,Big Sky,Guard,32,10.103125,2.90625,1.09375,0.59375,0.21875,0.03125,0.4454022988505747,0.42,0.71,0.950463206376991,0.39270347444201464,0,69.73686120473985,70
Marta Leimane,Colorado State Rams,Mountain West,Guard,29,24.960919540229884,6.206896551724138,2.896551724137931,2.1379310344827585,0.5172413793103449,0.7241379310344828,0.45308095046314945,0.4243243243243243,0.21081081081081082,0.887448672688939,0.18440629854199805,0,69.72840485836439,70
Raiane Dias Dos Santos,Florida State Seminoles,ACC,Guard,32,11.4375,2.53125,1.15625,0.71875,0.46875,0.0625,0.5382775119617226,0.4772727272727273,0.5454545454545454,1.650179001111128,1.752058284167248,0,69.71995392495424,70
