"Name","School","Rating"
"Magnus Entenmann","Kent St.",58.4
"George Washington III","Richmond",58.4
"Ryan Soulis","Richmond",58.4
"Mozae Downing-Rivers","Missouri St.",58.4
"Kieran Elliott","Cal Poly",58.4
"Cayden Ward","Cal Poly",58.4
"LoLo Rudolph","Cal St. Fullerton",58.4
"Jamil Muttilib","Appalachian St.",58.4
"Sam Kodi","Southern Indiana",58.4
"Chris Ford","Robert Morris",58.3
"Eli DeLaurier","Providence",58.3
"Joy Ighovodja","Wichita St.",58.3
"Treyson Anderson","North Dakota St.",58.3
"Deonte Williams","Sacramento St.",58.3
"Hudson Ward","Penn St.",58.3
"Jack d'Entremont","Richmond",58.3
"Carlos Rosario","Oral Roberts",58.2
"Quinn Strander","Nicholls St.",58.2
"Luke Turner","UC Riverside",58.2
"Cameron Grant","Stanford",58.2
"Jack Robison","Wisconsin",58.2
"Nathan Dudukovich","IU Indy",58.2
"Malik Rasul","Lafayette",58.2
"Kayde Dotson","New Mexico",58.2
"Aaron Powell","Rice",58.2
"Ahmed Essahaty","Southeastern Louisiana",58.1
"Kany Tchanda","Boston College",58.1
"Tallis Toure","Stanford",58.1
"Evan Haywood","Butler",58.1
"Jalen Barbee","Cal St. Northridge",58.1
"Davis Bynum","Cal St. Fullerton",58.1
"DJ Shine","Queens",58.1
"Edward Nnamoko","New Mexico St.",58
"Ryan Zan","La Salle",58
"Devan Sapp","UMBC",58
"Jordan Leaks","Norfolk St.",58
"Javar Daniel","Austin Peay",58
"David Hermes","UTSA",58
"Frederiks Meinarts","Buffalo",58
"Renars Sondors","Louisiana Monroe",58
"Koby Jeffries","Illinois Chicago",57.9
"Blaise Keita","Western Kentucky",57.9
"Yoro Diallo","Winthrop",57.9
"Kevin Gad","Saint Mary's",57.9
"Mezziah Oakman","Portland",57.9
"Ethan Thomas","Central Arkansas",57.9
"Anthony Batson Jr.","Stanford",57.9
"Mason Smith","Furman",57.9
"Tim Eze","UMBC",57.9
"Sione Lose","UC Davis",57.8
"Mason Miller","Creighton",57.8
"Steven Vasquez Jr.","San Jose St.",57.8
"Trey Pettigrew","Eastern Michigan",57.8
"Bilal Abdur-Rahman","Alabama A&M",57.8
"Tre Norman","Marquette",57.8
"Kelcy Phipps","Portland St.",57.8
"Dillan Baker","Northern Arizona",57.8
"Leigh Rickwood-Pitt","Northern Arizona",57.8
"Leland Coleman","New Orleans",57.8
"Jared Harris","Memphis",57.8
"Cannon Richards","Wofford",57.8
"Akrum Ahemed","UNC Greensboro",57.7
"Miles Hicks","William & Mary",57.7
"Kosy Akametu","Santa Clara",57.7
"Ibrahima Sacko","New Mexico",57.7
"Robert Peters","VMI",57.7
"Aidan Harris","Saint Francis",57.7
"Will Cooper","Air Force",57.7
"Ayden Evans","Ohio",57.7
"Jordan McCullum","Murray St.",57.7
"Rob Taylor II","Wagner",57.6
"Freds Pauls Bagatskis","Le Moyne",57.6
"Logan Carey","Maine",57.6
"Jarrell Love","Bethune Cookman",57.6
"Stas Sivka","George Mason",57.6
"Mekai Johnson","Saint Joseph's",57.6
"AJ Hopkins","Tennessee Martin",57.6
"Mateen Rafiq","Cornell",57.6
"T.J. Berger","Lafayette",57.5
"David Simon","San Diego",57.5
"Britton Berrett","Utah Tech",57.5
"Alonso Faure","Pepperdine",57.4
"Hubertas Pivorius","Northern Kentucky",57.4
"Maurice Wright, Jr.","VMI",57.4
"Michael Sulaka","Western Michigan",57.4
"Ty Davis","Creighton",57.4
"Ben Bradford","Charlotte",57.4
"Blake Forrest","Colgate",57.4
"Christian Nitu","Florida St.",57.4
"Stefano Faloppa","Tennessee Martin",57.4
"Gabe Pickens","New Mexico St.",57.4
"Yusuf Jihad","Eastern Michigan",57.3
"Devon Hancock","Louisiana Monroe",57.3
"Brody Boyer","Samford",57.3
"Will Shaver","UAB",57.3
"Carnegie Johnson","Navy",57.3
"Zack Davidson","Montana",57.3
"Aric Demings","Monmouth",57.3
"Ryan Duncan","Princeton",57.3
"Creed Williamson","Little Rock",57.3
"Nicolo Romanelli","Columbia",57.3
"Trent Edwards","Morgan St.",57.3
"Kase Wynott","Washington St.",57.3
"Lorenzo Abellar","Southern Utah",57.3
"EJ Ryans","Western Michigan",57.3
"Max Triplett","BYU",57.3
"DJ Nussbaum","Eastern Kentucky",57.2
"Devin Vanterpool","Florida Atlantic",57.2
"Will Moore","Marshall",57.2
"Jason Clarke Jr.","Appalachian St.",57.2
"Tycen McDaniels","Alcorn St.",57.2
"D'Shay Wright","South Carolina St.",57.2
"Michelangelo Oberti","Penn",57.2
"Solomon Ominu","Pacific",57.2
"Jordon Nevill","Queens",57.1
"Jimmy Oladokun Jr.","Rice",57.1
"Nemanja Sarenac","Weber St.",57.1
"Johan Munch","Oregon St.",57.1
"Hamad Mousa","Dayton",57.1
"Blaize Sagna","Stetson",57.1
"Will Shortt","Niagara",57.1
"Sam Thomson","Northeastern",57
"Jaden Grant","FIU",57
"Marlon Barnes, Jr.","Pittsburgh",57
"Michael Day","Evansville",57
"Okechukwu Okeke","FIU",57
"Matar Diop","Loyola Marymount",57
"Reggie Thomas","North Dakota",57
"Jair Horton","Mississippi Valley St.",57
"Joshua Dent","Saint Mary's",57
"Eunique Rink","Hampton",57
"Jalen Barr","Iona",57
"Gavin Ripp","San Diego",57
"Zaakir Sawyer","Prairie View A&M",56.9
"Baylor Hebb","UTEP",56.9
"Reese McMullen","Penn",56.9
"Daniel Nixon","Hampton",56.9
"Elijah Perkins","Saint Peter's",56.9
"Gus Yalden","Seton Hall",56.9
"Jalen Tatum","Jackson St.",56.9
"Moses Horne","Mississippi Valley St.",56.9
"George Ivory III","Mississippi Valley St.",56.8
"Brandon Taylor","Texas A&M Commerce",56.8
"Noah Melson","Chattanooga",56.8
"Niklas Polonowski","Penn",56.8
"Kerrington Kiel","Troy",56.8
"Luke Gray","Oral Roberts",56.8
"Jared Washington","Southern Indiana",56.8
"Dramane Camara","Norfolk St.",56.7
"Dilen Miller","Robert Morris",56.7
"Jayden Williams","Bucknell",56.7
"Jacob Bannarbie","UNLV",56.6
"Jaedyn Brown","Idaho St.",56.6
"Drew McKenna","Georgetown",56.6
"Jocobi Hendricks","Florida A&M",56.6
"Kyle Edison","Southeastern Louisiana",56.6
"Jaelen McGlone","Central Connecticut",56.6
"London Riley","Alabama A&M",56.5
"Jerome Palm","Hawaii",56.5
"Allen Udemadu","Missouri St.",56.5
"Justin Redmond","Northwestern St.",56.5
"Julian Steinfeld","IU Indy",56.5
"Gabriel McKay","Liberty",56.4
"Jack Wistrcill","Northern Arizona",56.4
"Zytarious Mortle","Texas Southern",56.4
"Landen Babusiak","Stetson",56.4
"Derek Sangster","UC Davis",56.4
"Shane Thomas","Creighton",56.4
"Jeramiah Israel","Northern Kentucky",56.4
"Kavon Bradford","Buffalo",56.4
"Kam Farris","Bryant",56.3
"Saiyd Burnside","Florida A&M",56.3
"Evans Kipruto","UC Santa Barbara",56.3
"Ben Brown","Dartmouth",56.3
"Zach Kraft","North Dakota",56.3
"Dominick Stewart","Penn St.",56.3
"Qadir Martin","Mercyhurst",56.3
"Tajae Jones","Siena",56.3
"Darius Dawson","Austin Peay",56.3
"Gioacchino Panzini","Cornell",56.3
"Alijah Curry","Manhattan",56.3
"Jason Hart Jr.","Long Beach St.",56.2
"Walker Andrews","VMI",56.2
"Bowyn Beatty","Sacramento St.",56.2
"Mintautas Mockus","Incarnate Word",56.2
"Deng Majak","Oakland",56.2
"Christian Gamble","Mercyhurst",56.2
"Seth Jones","Pacific",56.2
"Brody Limric","Central Connecticut",56.1
"Novak Perovic","Maine",56.1
"Miles Klapper","Idaho",56.1
"Joshua Wyche","Lafayette",56.1
"Yoda Oke","Air Force",56.1
"Damarion Walkup","Southeast Missouri St.",56.1
"Preston Squire","Bowling Green",56.1
"Quentin Duncan","NJIT",56.1
"Lysander Rehnstrom","Navy",56
"Ashton Reese","UMBC",56
"Sam Duskin","Air Force",56
"Mekhi Turner","Kennesaw St.",56
"Darren Williams","Florida Gulf Coast",56
"Kent Jackson","Jacksonville",56
"Malick Diallo","TCU",56
"JC Harris","UMBC",55.9
"Andrew Alia","Drake",55.9
"TJ Grant","Mercer",55.9
"Kyle Pock","Northern Iowa",55.9
"Dominic Commisso","The Citadel",55.9
"Carson Schwieger","Valparaiso",55.9
"Adrian Uchidiuno","Brown",55.9
"Daniel Freitag","Wisconsin",55.9
"Javon Ervin","Mount St. Mary's",55.9
"Malik Lamin","Southern Utah",55.8
"Josh Baldwin","Cornell",55.8
"Collin Kuhl","Georgia Southern",55.8
"Daniel Loos","Austin Peay",55.8
"Taj Au-Duke","Pepperdine",55.8
"Nate Deer","Texas St.",55.8
"Cameron McNamee","Dartmouth",55.8
"Anthony Alston","Appalachian St.",55.8
"Gob Gob","UMKC",55.8
"Daniel Banister","Hampton",55.7
"Mounir Hima","Howard",55.7
"Nathan McGill","Stonehill",55.7
"Joe Hurlburt","Davidson",55.7
"Evan Kilminster","Charleston",55.7
"Nazar Mahmoud","UTSA",55.7
"Jose Benitez","Southern Miss",55.7
"London Fields","Louisiana",55.7
"Ben Nicol","Ohio",55.7
"Jalen Foy","Montana",55.7
"Luka Damjanac","Massachusetts",55.7
"Damon Strand","Albany",55.7
"Creighton Thieneman","Marshall",55.6
"Amari Jedkins","Montana",55.6
"Jesaiah McWright","Tulsa",55.6
"William Humer","Northern Colorado",55.6
"Malik Ferguson","Georgia St.",55.6
"Festus Ndumanya","Cal St. Northridge",55.5
"Will Amica","Le Moyne",55.5
"Gavin Perryman","Vermont",55.5
"Jermaine Coleman","St. Thomas",55.5
"Jalen Keago","Alabama St.",55.5
"Jeremiah Evans","Louisiana",55.5
"Jace Howard","Michigan",55.4
"Derrick Harris Jr.","Charleston Southern",55.4
"Travis Roberts","Marist",55.4
"Cooper Wright","Colgate",55.4
"Cade Kelderman","Iowa St.",55.4
"Grant Whitaker","Bellarmine",55.4
"Jason Steele","LIU",55.4
"Logan Epes","Missouri St.",55.4
"Keenan Emmanuel","Stephen F. Austin",55.4
"Malcolm Dread","Mount St. Mary's",55.3
"David Craig","Tennessee Tech",55.3
"Michael Ojo","Siena",55.3
"Finley Sheridan","Stetson",55.3
"Cowandric Samuel","Jackson St.",55.3
"Isaac Munkadi","Fairfield",55.3
"Trey Wilson","Mount St. Mary's",55.3
"Josiah Francis","Fairleigh Dickinson",55.3
"Shakir Odunewu","Cal St. Bakersfield",55.3
"Myles Watkins","Bellarmine",55.3
"DarKaun King","North Alabama",55.3
"Paulie Stramaglia","Samford",55.2
"Braeden Moore","Oral Roberts",55.2
"Titus Yearout","Idaho",55.2
"Deng Garang","Le Moyne",55.2
"Leo Nordberg","Longwood",55.2
"Dallin Grant","Utah Tech",55.2
"Alex Daniels","American",55.2
"Ryan Williams","Northeastern",55.2
"Cameron Brennan","Colgate",55.2
"Braden East","Lamar",55.2
"Bol Kuir","Alabama A&M",55.2
"John Kelly","NJIT",55.2
"Gianni Thompson","Canisius",55.1
"Gabe Moss","Delaware",55.1
"Naz Brown","Coastal Carolina",55.1
"Gavin Davis","UC Riverside",55.1
"Luther Smith","Southern Indiana",55.1
"Angelo Winkel","Eastern Washington",55.1
"Nigel Clarkson","Columbia",55.1
"Michael Griffin","West Georgia",55.1
"Carter Benton","Pacific",55.1
"Daylon Dickerson","UMBC",55.1
"Zach Gonsoulin","UTSA",55
"Makuei Riek","Fairfield",55
"Kendall Campbell","Elon",55
"Jayden Lemond","Binghamton",55
"Jameel Rideout","Elon",55
"Ben Ezeagu","Appalachian St.",55
"Jadyn Shider","Southern Indiana",55
"Spence Wewe","Quinnipiac",55
"Gediminas Mokseckas","Campbell",54.9
"Thomas Tut","Southeastern Louisiana",54.9
"Michael Eley","Tulane",54.9
"Logan Suber","Lipscomb",54.9
"Savo Drezgic","Georgia",54.9
"Ralph Akuta","Drexel",54.9
"Kaiden White","Marshall",54.9
"Cheikh Ndiaye","Sam Houston St.",54.9
"Grant Stubblefield","Nebraska Omaha",54.8
"Takai Hardy","Idaho",54.8
"Stephen Okoro","Detroit Mercy",54.8
"Tyreck Morris","Saint Peter's",54.8
"Jayden Stevens","Idaho",54.7
"Greg Spate","Chicago St.",54.7
"Ben Egbo","UC Irvine",54.7
"Mario Andrews","Alabama St.",54.7
"Colby Brooks","San Diego",54.6
"Trace Salton","Marist",54.6
"Alaaeddine Boutayeb","Rider",54.6
"Cedric Lath","Houston",54.6
"Colin Ruffin","Lindenwood",54.6
"RJ Horry","Lindenwood",54.6
"Ebo Wilson","Jackson St.",54.6
"Deshaun Jackson Jr.","Mercyhurst",54.6
"Logan Stephens","Tulane",54.5
"Chancellor White","Louisiana",54.5
"AJ Lux","Bellarmine",54.5
"Cyprian Hyde","VMI",54.5
"Wyatt Nausadis","American",54.5
"Kai Burdick","Southern Utah",54.5
"Calvin Robins Jr.","Howard",54.5
"Delaney Heard","Kennesaw St.",54.4
"Ayodele Taiwo","Howard",54.4
"Kai Spears","Marshall",54.4
"Louis Hutchinson","Grambling St.",54.4
"Cameron Tweedy","Fairleigh Dickinson",54.4
"Richard Nweke","Columbia",54.4
"Lloyd McVeigh","Buffalo",54.4
"Victor Payne","Saint Francis",54.4
"Josh Mitchell","Alcorn St.",54.3
"Jaelyn Lee","Texas A&M",54.3
"Horace Simmons","Drexel",54.3
"Tommy Humphries","Furman",54.3
"Saadiq Moore","Weber St.",54.3
"Wyatt DeGraaf","Brown",54.3
"Kameron Foman","Alcorn St.",54.3
"Bradyn Foster","Penn",54.3
"Daniel Braster","Alcorn St.",54.2
"Titas Sargiunas","High Point",54.2
"Varick Lewis","Long Beach St.",54.2
"Sam Akot","Buffalo",54.2
"Dailliss Cox","Chicago St.",54.2
"Kameron Johnson","Arkansas St.",54.2
"Miles Mitchell","Detroit Mercy",54.2
"Dupree Fletcher","Grambling St.",54.2
"Pavlo Dziuba","Eastern Washington",54.1
"Zane Butler","Arkansas St.",54.1
"Caleb Reese","Loyola Chicago",54.1
"Matt McCool","Marist",54.1
"Shaedon Simpson","Central Michigan",54.1
"Nick Richart","Charlotte",54.1
"Kilian Brockhoff","Saint Louis",54.1
"Danny Young","Cleveland St.",54.1
"Unisa Turay","Utah Tech",54.1
"Kole Williams","FIU",54.1
"Julian Clarke","UNC Asheville",54.1
"Luca Soroa","Northeastern",54.1
"Adam Benhayoune","LSU",54
"Charlie Miller","Northern Iowa",54
"Delyle Williams","Jackson St.",54
"Alex Cotton","North Texas",54
"Xinyi Li","LIU",54
"Clem Edomwonyin","Drexel",54
"Jayce Depron","Southern",54
"KJ Thomas","UTEP",54
"Jack Reddick","Florida Gulf Coast",54
"Trent Hundley","Evansville",54
"Chris Morgan","Monmouth",53.9
"Spencer Elliott","Tulane",53.9
"Weston Aigner","Evansville",53.9
"Eli Djordjevic","Long Beach St.",53.9
"Kelton Williams","Louisiana Monroe",53.9
"Brady Uhl","Dayton",53.8
"JT Dougherty","Army",53.8
"AJ LaBeau","Cornell",53.8
"Jackson Kotecki","Miami OH",53.8
"Rodrick Payne","Western Illinois",53.8
"Isaiah Chappell","UC Davis",53.8
"Damondre McKnight","Niagara",53.8
"Burke Smith","Pacific",53.7
"Kelechi Okworogwo","North Carolina Central",53.7
"Seth Joba","Vermont",53.7
"Cooper Bean","Indiana St.",53.7
"Marko Sarenac","Weber St.",53.7
"Zach Matulu","Albany",53.7
"Eric Morgan Jr.","Saint Peter's",53.7
"Declan Cutler","Weber St.",53.7
"Leo Ricketts","Sacramento St.",53.7
"Julen Iturbe","American",53.7
"Chris Mitchell","UC Santa Barbara",53.7
"Darnell Evans","Georgia St.",53.7
"Jacen Holloway","Army",53.7
"Devon Arlington","Yale",53.6
"Massal Diouf","Western Illinois",53.6
"Zane Doughty","Ball St.",53.6
"Dean Shepherd","Delaware St.",53.6
"Fischer Brown","Western Carolina",53.6
"Ramogi Nyagudi","St. Thomas",53.6
"Kevin McCarthy","Army",53.6
"Taj Bryant","Sacred Heart",53.6
"Sabry Philip","Stony Brook",53.5
"Ben Bowen","Denver",53.5
"Markus Ilver","Wisconsin",53.5
"Jackson Seale","Eastern Washington",53.5
"Christian Richardson","Long Beach St.",53.5
"AJ Patterson","Air Force",53.5
"Eric Lee","Alabama A&M",53.4
"Sam Hennessy","Bradley",53.4
"Leon Nahar","Stony Brook",53.4
"Ma'Shy Hill","Abilene Christian",53.4
"Nigle Cook","Wyoming",53.4
"Brady Hardewig","West Georgia",53.4
"Ari Seals","Tulsa",53.3
"Kobe Jerome","Delaware",53.3
"Jake Dykstra","Belmont",53.3
"DaeVeon Scott","Stephen F. Austin",53.3
"Sam Springer","Air Force",53.3
"Jon O'Neill","New Hampshire",53.3
"Terry McMorris","Eastern Illinois",53.3
"Emmanuel Stephen","Arizona",53.3
"Dontae Walker","Northwestern St.",53.3
"Khamani Cooper","Nebraska Omaha",53.3
"Grant Randall","Quinnipiac",53.3
"Samuel Gibbs","Loyola MD",53.2
"Andre Young","Rider",53.2
"Goanar Biliew","Bradley",53.2
"Pierce Bazil","Houston Christian",53.2
"Isaac Brice","Portland St.",53.2
"Alfredo Addesa","Lehigh",53.2
"Ryan Jackson, Jr.","William & Mary",53.2
"Goap Kodi","Loyola MD",53.2
"Jeremiah Dargan","Montana",53.2
"Sami Osmani","Creighton",53.1
"Cole Bott","Texas",53.1
"AJ Redd","Illinois",53.1
"Isaac Bonilla","Maine",53.1
"Ali Ragab","Northern Arizona",53.1
"Luke Davis","New Orleans",53.1
"Martin Kawa","Marist",53.1
"Shanon Simango","Dartmouth",53.1
"Maurice Vassel","Maryland Eastern Shore",53.1
"Dante Oliver","North Florida",53.1
"Pablo Navarro","Oral Roberts",53
"EJay Greer","Alabama A&M",53
"Braydon Whitaker","Troy",53
"Declan Ryan","Holy Cross",53
"Jeffery Armstrong","Southern Miss",52.9
"Kyle Braun","Pepperdine",52.9
"Jeremiah Nyarko","Stony Brook",52.9
"Donovan Raymond","Old Dominion",52.9
"Niko Abusara","Dartmouth",52.9
"Loch Cunningham","Denver",52.9
"Ryan Elzy","Southeastern Louisiana",52.9
"Ty Robinson","Central Arkansas",52.9
"Dutch Dowdell","Harvard",52.9
"Jacob Hogarth","Iona",52.9
"Sam Mervis","Southern Indiana",52.8
"Donovan Santoro","Green Bay",52.8
"Jarren Cook","UT Arlington",52.8
"Parker Robison","Chattanooga",52.8
"Folabomi Fayemi","Lafayette",52.8
"Cameron Clark","Cal St. Bakersfield",52.8
"Roko Maric","South Carolina St.",52.8
"Kareem Thomas","Dartmouth",52.8
"George Natsvishvili","North Dakota",52.8
"William Scott Jr.","Canisius",52.8
"Zahree Harrison","Coppin St.",52.7
"Jaylen Dorsey","Western Kentucky",52.7
"Luke Kinkade","William & Mary",52.7
"Sabien Cain","Cal St. Northridge",52.7
"Caleb Evans","Tarleton St.",52.7
"Bradley Colbert","Xavier",52.6
"James Cooper","Oregon",52.6
"Kerwin Prince","New Orleans",52.6
"Patrick Haigh","Mount St. Mary's",52.6
"Sammy Howlin","Utah Tech",52.6
"Mario Davis","Texas Southern",52.6
"Jamaal Unuakhalu","UC Davis",52.6
"Cole McCabe","Rider",52.6
"Braylen Smith","The Citadel",52.6
"Quin Gorman","Stony Brook",52.6
"Josh Reed","Drexel",52.6
"Grant Kemp","New Orleans",52.6
"Marko Ljubicic","Manhattan",52.6
"Kiyron Powell","Western Illinois",52.5
"Connor Christensen","Dartmouth",52.5
"Mitch Fischer","Navy",52.5
"Michael Katsock","Davidson",52.5
"Miles Keeffe","Vanderbilt",52.5
"Jonathan Griman","Cal Baptist",52.5
"Esyah Pippa-White","Milwaukee",52.5
"Jamar Livingston","Western Carolina",52.5
"Javarzia Belton","Delaware St.",52.5
"Redek Born","Northern Iowa",52.5
"Joe Few","Gonzaga",52.4
"Cam Cole","Navy",52.4
"Jaxon Smith","Utah St.",52.4
"Donovan Hunter","Kent St.",52.4
"Caleb Surgers","Delaware St.",52.4
"Evan van der Plas","Canisius",52.4
"Trey Lewis","Florida A&M",52.4
"Ryan Pettis","Fordham",52.4
"Lazar Grbovic","Eastern Illinois",52.3
"Aleks Szymczyk","Charlotte",52.3
"Eli Yofan","Miami OH",52.3
"Max Sims","Binghamton",52.3
"TJ Ford Jr.","Incarnate Word",52.3
"Tyler Ode","Toledo",52.3
"Hunter Schenck","Utah Tech",52.3
"Blake Goodman","Eastern Illinois",52.3
"Micah Caster","Louisiana Monroe",52.3
"Antoni Siewruk","New Hampshire",52.3
"Terrell Gaines","Austin Peay",52.3
"Chas Lewless","San Diego",52.3
"Josh Ozabor","Bryant",52.2
"Ben Estis","Ohio",52.2
"Miles Rose","St. Bonaventure",52.2
"Blake Muschalek","Auburn",52.2
"J.C. Riley","Northwestern St.",52.2
"Cal Liston","VMI",52.2
"Freddie Cooper","Cal St. Fullerton",52.2
"Kaia Berridge","Evansville",52.2
"Jalen Bouknight","Lindenwood",52.1
"Markell Petro","Mississippi Valley St.",52.1
"Nestor Dyachok","North Florida",52.1
"Kaelin Thomas","Le Moyne",52.1
"Godslove Nwabude","Eastern Michigan",52.1
"Christian Fussell","Middle Tennessee",52
"JC Shirer Jr.","Liberty",52
"Tommy Conniff","Lehigh",52
"Jovan Ristic","Loyola Marymount",52
"Tyson Oghene","Canisius",52
"Ramzi Salem","Valparaiso",52
"JC Brooks","Tennessee St.",52
"Josh Ahayere","Colgate",52
"Kevin Kogbara","Delaware",52
"Malachi McReed","Southern",52
"Keaton Kutcher","Illinois",51.9
"Evan Williams","Prairie View A&M",51.9
"Grant Strong","Tennessee Tech",51.9
"Taku Youngblood","Gardner Webb",51.9
"Quinton Webb","New Mexico",51.9
"Mason Lee","North Florida",51.9
"Jacob Warren","Fairleigh Dickinson",51.9
"Dhiaukuei Manyiel Dut","Georgia St.",51.9
"Alpha Chibambe","UMBC",51.9
"Cory Curtis Jr.","Long Beach St.",51.9
"Ma'Kye Taylor","Albany",51.9
"Roee Oselka","Green Bay",51.9
"Malachi Arrington","NJIT",51.9
"Neal Begovich","Duke",51.8
"Robert Jeter IV","Southern Utah",51.8
"Seryee Lewis","Western Michigan",51.8
"Dominic Muncey","San Diego",51.8
"Kareem Watson","Delaware St.",51.8
"Asher Boney","Southeastern Louisiana",51.8
"Rob Dockery","Texas A&M",51.8
"Hayden Tibbits","St. Thomas",51.8
"Duncan Reid","Southern Utah",51.8
"Jon Mani","Denver",51.8
"Alex Leiba","Pepperdine",51.8
"Ben Nacey","Old Dominion",51.8
"Isaac Gard","Wisconsin",51.7
"Omar Harris","Campbell",51.7
"Miles Hall","Florida A&M",51.7
"Win Miller","Belmont",51.7
"Matar Wade","Morgan St.",51.7
"Brewer Carruth","Southern Miss",51.7
"CJ Delancy","Chicago St.",51.6
"Wisler Sanon","Saint Francis",51.6
"Mason Hanback","Southeast Missouri St.",51.6
"Tyriek Weeks","Rider",51.6
"Cham Okey","SIU Edwardsville",51.6
"Jaylen Colon","Alabama A&M",51.6
"Anthony Gause","Charleston Southern",51.6
"Parby Kabamba","Marist",51.6
"Jerrell Barron Jr.","Brown",51.6
"Paul Bizimana","Cal Poly",51.5
"Jackson Peakes","Rice",51.5
"Omar Adegbola","Baylor",51.5
"Isaiah Griffin","Eastern Illinois",51.5
"Mathok Majok","Oral Roberts",51.5
"Alex Raiford","Chicago St.",51.5
"Jakai Sanders","Saint Peter's",51.5
"Jack Hoth","Oakland",51.5
"Osa Obasohan","Hawaii",51.5
"Houston Emory","Delaware",51.4
"Colby Tanner","Abilene Christian",51.4
"Corbin Zentner","Cornell",51.4
"Karim Elgizawy","Tarleton St.",51.4
"Jackson Gaffney","San Diego",51.4
"Trey Hall","Maryland Eastern Shore",51.3
"Adam Comer","Charleston",51.2
"Ryan Hurst","Detroit Mercy",51.2
"Sawyer Mayhugh","Queens",51.2
"Jayden Mott","Northern Illinois",51.2
"David Burnett","Navy",51.2
"Xavier Sykes","Southern Utah",51.2
"Ivan Matlekovic","High Point",51.2
"Zane Adnan","Albany",51.1
"Xavier Nesbitt","Harvard",51.1
"Peter Kramer","Lehigh",51.1
"Peter Fuchs, Jr.","Detroit Mercy",51.1
"Jacob Koch","Iowa",51.1
"Jabari West","Central Arkansas",51.1
"Presley Patterson","Auburn",51
"Steven Tipton","Northern Illinois",51
"Demajion Topps","Morgan St.",51
"Lase Olalere","Charleston Southern",51
"Cade Brazier","Southern Utah",51
"Pavle Misic","Utah Tech",51
"Jose Cuello","Maryland Eastern Shore",51
"Keyishon Miller","Sacred Heart",51
"Brennan Chatman","Radford",51
"Joshua Bonga","Fresno St.",51
"Caleb Mackrey","Marist",51
"Arop Arop","Columbia",50.9
"Christian Hughes","Little Rock",50.9
"Greg Moore","Mississippi Valley St.",50.9
"Blake Ammons","UMKC",50.9
"Connor Mancell","Central Arkansas",50.9
"Bryce Roberts","Texas Southern",50.9
"Michael Brown","Chicago St.",50.8
"Lamont Evans IV","McNeese St.",50.8
"Jevon Hill","South Dakota",50.8
"Gehrig Normand","Michigan St.",50.8
"Trey O'Neil","Elon",50.8
"Riccardo Greppi","Wisconsin",50.8
"Chidube Ekwommadu","Fairleigh Dickinson",50.8
"Sekou Kalle","Eastern Illinois",50.7
"Dante DePante","Youngstown St.",50.7
"Alex Doyle","Stetson",50.7
"Ben Murphy","Maryland",50.7
"Troy Cicero Jr.","Loyola MD",50.7
"Harrison Reede","Incarnate Word",50.7
"Josh Akpovwa","Incarnate Word",50.7
"Pasha Goodarzi","San Jose St.",50.7
"Caleb Crawford","Maine",50.7
"Chase Kuiper","Detroit Mercy",50.7
"Liam Lloyd","Arizona",50.6
"Anastasios Rozakeas","Florida St.",50.6
"Chaydon Stone","UMBC",50.6
"Mabor Majak","Coastal Carolina",50.5
"John Shanu II","Eastern Michigan",50.5
"Eddiean Tirado","SIU Edwardsville",50.5
"Carson Prost","Eastern Illinois",50.5
"Kycen Pruett","Marshall",50.5
"Blake Smith","Northwestern",50.4
"Garrett Brennan","Loyola MD",50.4
"Ty Blake","Illinois St.",50.4
"RJ Nance","UT Rio Grande Valley",50.4
"Coleman Lemke","Portland",50.3
"Preston Clark","Texas",50.3
"Precious Idiaru","Longwood",50.3
"Colin Hawkins","Gardner Webb",50.3
"Mason McBride","Houston Christian",50.3
"Trey Alfonso","Southern Miss",50.2
"Sam Klores","Brown",50.2
"Louis Daoust","Tennessee St.",50.2
"Max Sheldon","UC Santa Barbara",50.1
"Eze Wali","The Citadel",50.1
"Lucas Orchard","Monmouth",50.1
"Kendall Hailey","Army",50
"John Seay-Oliver","South Carolina St.",50
"Kendal Parker","Mississippi Valley St.",49.9
"Onyx Pastoriza","FIU",49.9
"Jared McGregor","BYU",49.8
"Jac Mani","UC Davis",49.8
"Ian Imegwu","Cornell",49.8
"Kam Roberts","The Citadel",49.8
"Ewan Steele","Idaho",49.8
"Vytautas Zygas","Old Dominion",49.8
"C.J. Ford","Northern Arizona",49.7
"Neel Beniwal","San Diego",49.7
"Cameron Piggee","NJIT",49.7
"Stephan Snagg","Binghamton",49.7
"Jackson Porch","Troy",49.7
"Walt Andrews Jr.","NJIT",49.7
"Mason Whittaker","American",49.6
"Nikola Milosevic","Little Rock",49.6
"Charles McClennehan Jr.","Mercyhurst",49.6
"Micah Davis","Eastern Kentucky",49.6
"Tytan Newton","Morgan St.",49.6
"Kristiyan Popov","Little Rock",49.5
"Zavier Banks","Oakland",49.5
"Ralph Martino Jr.","Maryland Eastern Shore",49.5
"Gloire Goma","Cal St. Bakersfield",49.5
"Jerome Beya","Bethune Cookman",49.4
"Ethan Mayes","Stephen F. Austin",49.4
"Daniel Macgregor","Stetson",49.4
"Jack Sawyer","Abilene Christian",49.4
"Isaac Nyakundi","Le Moyne",49.4
"Jaylen Murphy","Toledo",49.4
"Ryan Van Eyck","Incarnate Word",49.4
